i: 9382 t: 2.13 dt: 0.000227273 #Cells: 36769 Wall clock time (s): 4499.73 CPU time (s): 4496.55 
i: 9426 t: 2.14 dt: 0.000227273 #Cells: 36583 Wall clock time (s): 4526.44 CPU time (s): 4523.23 
i: 9470 t: 2.15 dt: 0.000227273 #Cells: 36439 Wall clock time (s): 4558.77 CPU time (s): 4563.65 
i: 9514 t: 2.16 dt: 0.000227273 #Cells: 36466 Wall clock time (s): 4599.11 CPU time (s): 4595.84 
i: 9558 t: 2.17 dt: 0.000227273 #Cells: 36442 Wall clock time (s): 4631.18 CPU time (s): 4627.9 
i: 9602 t: 2.18 dt: 0.000227273 #Cells: 36415 Wall clock time (s): 4662.8 CPU time (s): 4659.53 
i: 9646 t: 2.19 dt: 0.000227273 #Cells: 36436 Wall clock time (s): 4694.95 CPU time (s): 4691.68 
i: 9690 t: 2.2 dt: 0.000227273 #Cells: 36691 Wall clock time (s): 4727.36 CPU time (s): 4732.69 
i: 9734 t: 2.21 dt: 0.000227273 #Cells: 36730 Wall clock time (s): 4769.49 CPU time (s): 4766.13 
i: 9778 t: 2.22 dt: 0.000227273 #Cells: 36694 Wall clock time (s): 4801.69 CPU time (s): 4798.33 
i: 9822 t: 2.23 dt: 0.000227273 #Cells: 36736 Wall clock time (s): 4833.79 CPU time (s): 4830.43 
i: 9866 t: 2.24 dt: 0.000227273 #Cells: 36862 Wall clock time (s): 4865.87 CPU time (s): 4862.51 
i: 9910 t: 2.25 dt: 0.000227273 #Cells: 36643 Wall clock time (s): 4897.7 CPU time (s): 4902.41 
i: 9954 t: 2.26 dt: 0.000227273 #Cells: 36676 Wall clock time (s): 4938.16 CPU time (s): 4934.72 
i: 9998 t: 2.27 dt: 0.000227273 #Cells: 36634 Wall clock time (s): 4970.04 CPU time (s): 4966.58 
i: 10042 t: 2.28 dt: 0.000227273 #Cells: 36514 Wall clock time (s): 5001.87 CPU time (s): 4998.41 
i: 10086 t: 2.29 dt: 0.000227273 #Cells: 36640 Wall clock time (s): 5034.99 CPU time (s): 5031.54 
i: 10130 t: 2.3 dt: 0.000227273 #Cells: 36559 Wall clock time (s): 5070.46 CPU time (s): 5075.61 
i: 10174 t: 2.31 dt: 0.000227273 #Cells: 36589 Wall clock time (s): 5113.26 CPU time (s): 5109.73 
